,timestamp,longitude,latitude,phone_brand_en,gender,age_segment,location
1013122,2016-05-06 20:45:46,111.73,40.76,Xiaomi,M,39+,Inner Mongolia
397596,2016-05-07 19:20:30,113.65,34.83,Huawei,M,23-26,Henan
283585,2016-05-04 22:31:49,121.05,31.5,Samsung,M,29-32,Jiangsu
1092039,2016-05-01 16:30:27,115.51,40.43,Huawei,M,29-32,Hebei
536512,2016-05-07 13:12:16,126.61,45.74,OPPO,M,33-38,Heilongjiang
420622,2016-05-03 08:34:36,120.61,30.0,Huawei,M,29-32,Zhejiang
1119083,2016-05-02 07:21:01,104.0,30.68,Huawei,M,39+,Sichuan
1089674,2016-05-06 11:11:39,110.33,20.0,OPPO,M,23-26,Hainan
630185,2016-05-03 04:32:39,104.11,30.66,Huawei,M,39+,Sichuan
1188300,2016-05-07 15:42:07,121.95,29.48,vivo,M,29-32,Zhejiang
618130,2016-05-02 17:14:50,104.27,30.99,HTC,M,23-26,Sichuan
619632,2016-05-05 16:59:03,113.3,23.45,Huawei,F,23-26,Guangdong
838868,2016-05-04 14:09:59,113.94,23.03,vivo,M,29-32,Guangdong
468629,2016-05-07 21:29:10,116.23,40.2,Huawei,F,29-32,Beijing
1134239,2016-05-03 14:42:24,120.71,30.71,Xiaomi,M,29-32,Zhejiang
95942,2016-05-03 16:21:50,119.37,35.11,Meizu,M,23-26,Shandong
448353,2016-05-06 23:13:37,110.92,23.38,vivo,F,22-,Guangxi
1225054,2016-05-04 00:36:06,113.88,22.79,Huawei,M,33-38,Guangdong
344605,2016-05-04 18:06:16,112.92,27.83,Huawei,M,39+,Hunan
163317,2016-05-03 23:42:31,119.64,29.14,Meizu,M,23-26,Zhejiang
937364,2016-05-05 22:50:46,113.58,23.56,Huawei,F,33-38,Guangdong
1237882,2016-05-02 12:49:01,120.69,27.99,Samsung,M,27-28,Zhejiang
633194,2016-05-03 21:16:20,119.29,26.14,Meizu,M,39+,Fujian
462056,2016-05-07 06:30:29,116.79,34.54,Xiaomi,M,23-26,Jiangsu
322838,2016-05-04 13:29:39,114.13,22.67,Huawei,M,39+,Guangdong
1030286,2016-05-07 13:36:41,126.61,45.66,vivo,M,39+,Heilongjiang
219297,2016-05-03 15:31:31,117.82,40.97,Huawei,M,39+,Hebei
202650,2016-05-07 07:17:01,118.76,32.02,Lenovo,F,39+,Jiangsu
337012,2016-05-01 09:21:24,112.19,30.35,Huawei,M,23-26,Hubei
939095,2016-05-07 18:42:03,113.01,35.19,Huawei,M,33-38,Henan
303829,2016-05-07 09:14:08,112.6,26.88,Huawei,M,33-38,Hunan
720169,2016-05-02 13:37:40,103.75,36.09,Samsung,M,29-32,Gansu
390944,2016-05-05 18:59:51,116.99,32.64,Xiaomi,M,39+,Anhui
1115264,2016-05-04 10:15:49,119.22,25.98,Huawei,M,29-32,Fujian
604926,2016-05-04 06:20:20,118.59,24.93,Huawei,M,29-32,Fujian
1973,2016-05-01 21:55:00,118.34,34.35,Huawei,F,39+,Jiangsu
1083709,2016-05-04 02:30:23,116.41,39.9,Huawei,M,29-32,Beijing
542441,2016-05-01 14:46:15,112.39,26.4,Huawei,F,39+,Hunan
1072153,2016-05-07 20:23:08,121.49,31.16,Xiaomi,F,39+,Shanghai
160795,2016-05-07 10:50:27,118.32,33.95,Huawei,M,39+,Jiangsu
918865,2016-05-07 00:32:44,106.3,29.56,Huawei,M,29-32,Chongqing
1127572,2016-05-03 09:48:39,111.21,27.84,OPPO,M,22-,Hunan
199476,2016-05-05 00:31:37,111.33,30.78,Samsung,M,33-38,Hubei
235883,2016-05-03 19:24:33,120.12,31.73,Huawei,M,33-38,Jiangsu
362893,2016-05-02 13:40:47,120.11,29.35,Other,M,23-26,Zhejiang
37736,2016-05-01 15:32:35,116.25,23.29,Huawei,M,33-38,Guangdong
574614,2016-05-07 00:51:38,118.91,39.42,Huawei,M,33-38,Hebei
695678,2016-05-04 00:21:58,108.98,34.3,Samsung,F,39+,Shanxi
734144,2016-05-07 10:14:05,121.45,31.19,Other,M,33-38,Shanghai
723048,2016-05-01 19:19:35,108.7,34.35,Meizu,M,22-,Shanxi
747874,2016-05-01 09:24:02,114.26,30.57,Samsung,M,29-32,Hubei
692890,2016-05-01 19:19:55,103.86,31.03,Other,M,23-26,Sichuan
1172921,2016-05-01 18:38:36,106.5,29.52,Huawei,M,33-38,Chongqing
235587,2016-05-05 22:34:34,113.28,23.11,Huawei,M,23-26,Guangdong
435550,2016-05-03 15:41:16,121.05,28.18,OPPO,M,29-32,Zhejiang
457989,2016-05-05 14:52:49,108.99,34.38,Huawei,M,29-32,Shanxi
546058,2016-05-02 23:43:02,100.17,25.7,Meizu,M,23-26,Yunnan
560217,2016-05-05 11:58:57,118.49,31.62,Huawei,M,33-38,Anhui
816849,2016-05-03 09:16:17,120.92,28.08,vivo,M,23-26,Zhejiang
574211,2016-05-02 17:25:55,112.52,30.47,Huawei,F,33-38,Hubei
443739,2016-05-02 07:22:04,121.67,29.86,OPPO,F,29-32,Zhejiang
933292,2016-05-05 11:26:18,103.99,30.71,Xiaomi,M,29-32,Sichuan
439691,2016-05-03 10:46:05,115.81,35.32,vivo,F,23-26,Shandong
1056843,2016-05-03 17:24:09,118.24,25.49,Other,M,27-28,Fujian
293897,2016-05-07 16:49:42,104.0,30.0,Other,M,39+,Sichuan
587267,2016-05-02 17:32:48,119.96,30.54,Huawei,F,39+,Zhejiang
1218454,2016-05-02 09:46:33,115.99,40.47,Xiaomi,M,33-38,Beijing
1178252,2016-05-04 13:24:04,115.26,38.38,Meizu,M,33-38,Hebei
770756,2016-05-05 17:43:09,113.26,22.76,vivo,F,22-,Guangdong
294964,2016-05-05 10:43:38,114.43,38.02,Huawei,F,29-32,Hebei
106236,2016-05-06 10:03:44,113.94,22.98,Huawei,M,29-32,Guangdong
781617,2016-05-07 16:16:01,116.74,39.6,HTC,M,22-,Beijing
530298,2016-05-03 20:51:23,113.71,34.72,Huawei,M,23-26,Henan
1201995,2016-05-01 05:48:20,115.71,37.33,Huawei,M,23-26,Hebei
105711,2016-05-01 21:16:04,105.1,32.04,Samsung,F,39+,Sichuan
15357,2016-05-03 15:25:21,115.13,38.07,Xiaomi,F,39+,Hebei
4291,2016-05-01 22:34:40,121.63,29.87,Xiaomi,M,29-32,Zhejiang
1122337,2016-05-02 10:43:50,115.97,39.48,Other,F,23-26,Hebei
29434,2016-05-07 12:05:14,113.84,22.61,vivo,F,27-28,Guangdong
474095,2016-05-04 13:09:29,117.13,36.18,vivo,M,33-38,Shandong
277880,2016-05-06 16:55:25,116.41,23.2,OPPO,M,33-38,Guangdong
61066,2016-05-06 18:31:17,122.74,47.99,Xiaomi,M,29-32,Inner Mongolia
96859,2016-05-06 02:39:34,120.78,31.31,Coolpad,F,39+,Jiangsu
1082342,2016-05-06 17:58:57,116.31,39.98,Xiaomi,M,27-28,Beijing
698586,2016-05-01 10:54:19,116.64,40.33,Huawei,F,29-32,Beijing
340566,2016-05-04 01:29:56,113.65,34.79,vivo,M,29-32,Henan
134223,2016-05-06 08:48:28,113.26,23.13,Huawei,M,27-28,Guangdong
1208302,2016-05-02 14:52:19,118.74,32.04,Huawei,M,29-32,Jiangsu
435231,2016-05-07 14:18:33,121.05,28.18,OPPO,M,29-32,Zhejiang
43544,2016-05-02 20:17:12,110.73,32.06,Xiaomi,F,23-26,Hubei
1127439,2016-05-02 09:52:54,111.19,27.86,OPPO,M,22-,Hunan
300253,2016-05-06 00:22:11,116.46,39.89,Samsung,M,39+,Beijing
985143,2016-05-05 23:02:32,121.52,31.19,Huawei,M,23-26,Shanghai
236648,2016-05-05 16:55:10,121.38,28.65,Huawei,M,22-,Zhejiang
1014853,2016-05-03 00:58:26,113.51,22.79,Huawei,M,29-32,Guangdong
182778,2016-05-06 04:31:46,115.18,29.88,Huawei,M,39+,Hubei
565765,2016-05-02 14:12:55,105.72,29.71,Xiaomi,M,39+,Chongqing
429897,2016-05-06 05:40:51,113.12,36.15,Samsung,M,29-32,Shanxi
1063608,2016-05-02 16:49:19,118.87,33.3,Coolpad,M,39+,Jiangsu
280198,2016-05-01 22:55:43,118.81,32.11,Huawei,F,39+,Jiangsu
257122,2016-05-07 09:22:52,123.18,41.25,Xiaomi,M,39+,Liaoning
377659,2016-05-06 10:13:43,114.11,22.59,Huawei,M,39+,Guangdong
1015917,2016-05-06 00:23:11,118.66,37.43,OPPO,M,23-26,Shandong
240844,2016-05-07 00:53:00,117.2,31.75,vivo,F,29-32,Anhui
940310,2016-05-04 05:57:48,116.43,39.91,Huawei,M,23-26,Beijing
768901,2016-05-07 23:32:29,120.04,33.35,Other,M,39+,Jiangsu
144014,2016-05-02 23:12:26,117.02,25.07,Xiaomi,M,33-38,Fujian
1186543,2016-05-06 07:18:51,104.03,30.59,Meizu,M,29-32,Sichuan
393536,2016-05-04 15:49:47,104.43,29.46,OPPO,F,22-,Sichuan
789565,2016-05-03 21:57:19,114.37,30.6,Samsung,M,33-38,Hubei
736611,2016-05-05 20:42:16,1.0,1.0,Meizu,F,29-32,other
663528,2016-05-06 11:59:59,114.32,30.28,OPPO,F,22-,Hubei
991273,2016-05-01 15:53:21,104.37,31.1,Huawei,F,39+,Sichuan
222033,2016-05-07 22:11:47,113.08,23.03,Huawei,F,23-26,Guangdong
973079,2016-05-06 14:41:35,111.77,36.85,OPPO,M,27-28,Shanxi
227066,2016-05-03 12:43:08,113.81,22.76,Huawei,M,33-38,Guangdong
226111,2016-05-05 11:55:03,120.22,30.21,Huawei,F,23-26,Zhejiang
487385,2016-05-03 06:12:37,1.0,1.0,OPPO,M,29-32,other
160732,2016-05-07 19:08:38,118.3,33.97,Huawei,M,39+,Jiangsu
1249448,2016-05-02 21:10:29,121.37,30.25,Huawei,F,33-38,Zhejiang
486198,2016-05-02 08:29:42,120.42,30.4,vivo,M,29-32,Zhejiang
1116253,2016-05-04 03:24:42,112.59,35.08,Huawei,M,29-32,Henan
1238416,2016-05-02 07:45:54,122.26,43.61,Other,M,22-,Inner Mongolia
1041842,2016-05-04 01:13:03,113.13,23.06,Meizu,M,23-26,Guangdong
405463,2016-05-01 00:20:04,117.28,31.9,vivo,M,27-28,Anhui
212437,2016-05-04 07:54:28,120.26,29.16,Meizu,M,27-28,Zhejiang
657031,2016-05-01 20:54:54,1.0,1.0,Samsung,M,27-28,other
559441,2016-05-05 08:14:04,118.49,31.62,Huawei,M,33-38,Anhui
754229,2016-05-05 17:09:58,110.52,26.87,Xiaomi,M,33-38,Hunan
166365,2016-05-07 08:34:34,116.47,39.83,Xiaomi,M,22-,Beijing
228847,2016-05-04 12:05:28,115.21,22.9,Samsung,M,23-26,Guangdong
135878,2016-05-01 22:28:44,105.77,26.06,Other,M,39+,Guizhou
537631,2016-05-03 14:22:56,104.06,30.7,OPPO,M,22-,Sichuan
106822,2016-05-01 01:22:18,112.37,24.79,Other,M,27-28,Guangdong
790418,2016-05-03 06:44:51,113.91,22.54,OPPO,F,23-26,Guangdong
931144,2016-05-03 23:15:40,106.52,29.51,Samsung,M,27-28,Chongqing
599058,2016-05-03 06:14:17,117.78,36.88,Xiaomi,F,27-28,Shandong
387053,2016-05-02 14:11:09,116.4,39.99,Huawei,M,33-38,Beijing
1058913,2016-05-06 22:17:21,113.52,34.6,Meizu,F,39+,Henan
380191,2016-05-04 09:31:05,116.87,38.32,Xiaomi,M,39+,Hebei
512508,2016-05-05 13:49:15,117.81,35.85,vivo,M,27-28,Shandong
1092186,2016-05-07 00:19:24,120.91,30.52,Huawei,F,27-28,Zhejiang
311867,2016-05-07 13:11:44,104.18,30.66,Huawei,M,39+,Sichuan
693336,2016-05-06 05:31:51,120.96,31.4,Huawei,M,33-38,Jiangsu
491357,2016-05-03 23:47:51,112.48,37.87,Xiaomi,F,27-28,Shanxi
500010,2016-05-02 02:28:31,104.05,30.68,Other,F,29-32,Sichuan
1137585,2016-05-05 19:51:59,114.03,22.67,Samsung,M,39+,Guangdong
545205,2016-05-02 07:48:03,115.11,36.98,Samsung,F,23-26,Hebei
678479,2016-05-02 14:13:07,117.25,39.12,Huawei,F,33-38,Tianjin
387914,2016-05-06 00:18:05,110.58,27.07,OPPO,F,29-32,Hunan
573413,2016-05-02 13:07:09,111.6,26.47,OPPO,F,23-26,Hunan
808231,2016-05-03 06:15:50,122.88,45.62,Huawei,M,29-32,Jilin
978425,2016-05-01 08:30:20,117.94,34.33,Huawei,M,29-32,Jiangsu
696514,2016-05-05 03:21:16,112.6,26.9,Samsung,F,33-38,Hunan
177214,2016-05-05 09:35:02,114.27,30.49,Meizu,M,39+,Hubei
53768,2016-05-02 14:57:42,113.58,24.76,Xiaomi,F,22-,Guangdong
377898,2016-05-07 08:35:24,114.14,22.61,Huawei,M,39+,Guangdong
1240363,2016-05-06 13:10:55,112.54,33.01,Other,M,22-,Henan
581569,2016-05-02 00:51:46,112.14,32.05,Huawei,M,23-26,Hubei
103887,2016-05-02 11:45:03,113.37,37.08,Samsung,M,33-38,Shanxi
574190,2016-05-02 17:55:26,112.55,30.46,Huawei,F,33-38,Hubei
982290,2016-05-04 01:49:01,113.03,28.2,Huawei,M,29-32,Hunan
488064,2016-05-04 07:59:16,111.51,36.06,Xiaomi,M,33-38,Shanxi
1124615,2016-05-06 17:08:31,104.0,30.0,Other,M,39+,Sichuan
1058761,2016-05-04 15:07:16,121.21,37.26,Other,M,29-32,Shandong
280501,2016-05-02 07:00:53,118.81,32.11,Huawei,F,39+,Jiangsu
884549,2016-05-05 16:27:45,119.93,32.49,Samsung,M,33-38,Jiangsu
1035492,2016-05-05 07:19:58,1.0,1.0,Meizu,F,39+,other
86322,2016-05-03 06:49:19,129.62,44.57,Samsung,F,39+,Heilongjiang
461412,2016-05-03 15:04:38,113.39,23.06,Xiaomi,M,22-,Guangdong
1005257,2016-05-07 13:12:16,108.87,34.16,Xiaomi,M,29-32,Shanxi
374791,2016-05-01 16:40:46,114.57,38.04,OPPO,M,27-28,Hebei
628286,2016-05-07 14:58:56,118.76,32.01,Samsung,M,33-38,Jiangsu
1006001,2016-05-03 14:30:58,108.86,34.24,Xiaomi,M,29-32,Shanxi
529095,2016-05-05 09:20:34,120.9,30.11,Xiaomi,M,27-28,Zhejiang
545121,2016-05-06 15:22:45,119.92,31.84,Huawei,M,27-28,Jiangsu
117992,2016-05-06 19:40:39,113.31,32.73,Xiaomi,M,23-26,Henan
153691,2016-05-03 20:59:56,120.41,31.91,OPPO,M,39+,Jiangsu
1095105,2016-05-07 19:47:31,111.5,36.06,Huawei,M,23-26,Shanxi
784598,2016-05-04 12:36:29,108.94,34.32,Huawei,M,23-26,Shanxi
1237556,2016-05-04 14:56:47,113.65,34.77,Xiaomi,M,39+,Henan
1001761,2016-05-03 21:43:51,114.22,30.59,vivo,M,33-38,Hubei
704123,2016-05-02 07:08:26,116.32,26.85,Xiaomi,M,39+,Jiangxi
852298,2016-05-02 06:58:03,1.0,1.0,Samsung,M,33-38,other
1215169,2016-05-03 13:28:12,120.33,31.62,Meizu,M,29-32,Jiangsu
45957,2016-05-02 00:27:17,110.92,34.61,Huawei,M,23-26,Henan
184605,2016-05-01 02:35:29,113.29,23.09,Huawei,M,22-,Guangdong
672747,2016-05-07 14:19:35,116.37,39.8,Huawei,M,22-,Beijing
453575,2016-05-07 14:02:18,108.87,34.28,Meizu,M,27-28,Shanxi
20456,2016-05-02 15:22:51,108.12,34.32,Xiaomi,M,27-28,Shanxi
1119353,2016-05-03 14:42:58,107.31,31.76,Samsung,M,39+,Sichuan
1116235,2016-05-04 01:05:40,112.59,35.08,Huawei,M,29-32,Henan
356967,2016-05-06 08:53:41,84.86,44.33,Xiaomi,M,27-28,Xinjiang
1232744,2016-05-04 14:40:08,118.57,25.84,vivo,M,33-38,Fujian
410226,2016-05-07 06:58:27,1.0,1.0,Huawei,M,39+,other
45490,2016-05-04 07:16:10,104.0,30.0,Xiaomi,M,27-28,Sichuan
353652,2016-05-01 00:16:10,120.94,40.72,Xiaomi,M,29-32,Liaoning
1195553,2016-05-01 16:40:37,116.22,39.43,Xiaomi,M,23-26,Hebei
353950,2016-05-05 23:32:14,113.96,23.09,Xiaomi,F,23-26,Guangdong
1175038,2016-05-02 05:18:11,121.27,28.08,Xiaomi,F,23-26,Zhejiang
1089874,2016-05-07 22:55:15,118.8,32.98,vivo,F,39+,Jiangsu
800883,2016-05-04 20:36:49,112.5,32.96,Huawei,M,33-38,Henan
237279,2016-05-07 21:07:00,121.38,28.65,Huawei,M,22-,Zhejiang
128177,2016-05-01 15:07:47,119.6,26.56,Huawei,M,23-26,Fujian
994933,2016-05-05 08:11:18,119.14,32.29,Xiaomi,F,39+,Jiangsu
976242,2016-05-07 16:12:57,116.42,39.85,Huawei,M,29-32,Beijing
22015,2016-05-02 12:48:23,104.17,30.62,vivo,F,23-26,Sichuan
712156,2016-05-04 21:20:52,1.0,1.0,Coolpad,M,27-28,other
160747,2016-05-03 12:41:11,118.52,34.02,Huawei,M,39+,Jiangsu
1102414,2016-05-02 18:18:29,120.35,36.08,OPPO,M,29-32,Shandong
991165,2016-05-07 00:28:57,104.37,31.1,Huawei,F,39+,Sichuan
99837,2016-05-04 09:04:51,112.57,37.86,Samsung,F,39+,Shanxi
112198,2016-05-01 10:47:16,104.07,30.53,Xiaomi,F,27-28,Sichuan
746195,2016-05-01 22:01:26,108.94,34.16,Huawei,M,23-26,Shanxi
259999,2016-05-03 18:06:01,111.92,34.74,Huawei,M,27-28,Henan
1157766,2016-05-06 18:22:12,116.46,39.88,Xiaomi,M,27-28,Beijing
311443,2016-05-04 08:42:19,113.39,22.53,Other,F,23-26,Guangdong
1136121,2016-05-04 17:36:48,110.79,21.42,Huawei,F,23-26,Guangdong
166244,2016-05-02 07:25:04,118.77,31.72,Huawei,M,23-26,Jiangsu
650688,2016-05-03 10:32:25,113.04,28.24,LeEco,M,22-,Hunan
17725,2016-05-01 22:10:48,115.02,38.03,Xiaomi,F,39+,Hebei
105048,2016-05-01 12:03:01,113.15,23.39,Huawei,F,33-38,Guangdong
750980,2016-05-04 17:10:56,114.18,22.95,vivo,M,22-,Guangdong
1196599,2016-05-04 09:30:12,120.07,30.36,OPPO,M,23-26,Zhejiang
785733,2016-05-04 18:32:48,115.98,39.69,Huawei,M,39+,Beijing
1053900,2016-05-05 15:29:38,112.78,22.24,Huawei,M,29-32,Guangdong
1231240,2016-05-05 10:32:12,121.48,31.2,Xiaomi,M,39+,Shanghai
838707,2016-05-01 10:51:17,121.72,31.24,vivo,F,23-26,Shanghai
492988,2016-05-02 21:55:13,117.32,23.94,Xiaomi,M,39+,Fujian
242532,2016-05-07 17:01:25,115.92,40.24,Huawei,F,22-,Beijing
99721,2016-05-04 22:47:46,112.55,37.87,Samsung,F,39+,Shanxi
567564,2016-05-01 18:00:47,120.88,32.02,Huawei,M,23-26,Jiangsu
99611,2016-05-05 00:02:39,112.55,37.87,Samsung,F,39+,Shanxi
1113302,2016-05-06 08:54:52,112.87,33.9,Huawei,M,23-26,Henan
567604,2016-05-04 10:40:06,120.86,32.01,Huawei,M,23-26,Jiangsu
859923,2016-05-04 07:13:51,118.81,32.11,Huawei,M,39+,Jiangsu
375974,2016-05-07 07:50:36,103.75,29.6,Xiaomi,F,39+,Sichuan
758361,2016-05-02 07:16:08,110.32,19.7,Xiaomi,M,33-38,Hainan
16866,2016-05-07 22:07:10,115.02,38.03,Xiaomi,F,39+,Hebei
314606,2016-05-06 07:38:11,116.69,39.91,LeEco,M,33-38,Beijing
342220,2016-05-07 03:10:10,113.68,34.61,Huawei,M,29-32,Henan
450448,2016-05-07 09:44:32,114.18,30.63,Xiaomi,M,29-32,Hubei
259097,2016-05-04 13:09:24,111.91,34.75,Huawei,M,27-28,Henan
825622,2016-05-05 19:58:58,121.58,38.95,OPPO,F,27-28,Liaoning
721971,2016-05-03 13:07:03,117.96,40.9,Xiaomi,M,22-,Hebei
273282,2016-05-03 18:30:37,107.12,34.35,Huawei,F,29-32,Shanxi
241620,2016-05-03 20:30:16,122.24,43.61,Xiaomi,F,33-38,Inner Mongolia
150612,2016-05-07 17:39:33,117.16,31.86,Coolpad,M,23-26,Anhui
103877,2016-05-03 19:02:26,112.56,37.85,Samsung,M,33-38,Shanxi
198628,2016-05-03 04:58:38,112.35,28.84,vivo,F,39+,Hunan
757776,2016-05-01 08:50:23,121.42,29.31,Xiaomi,M,27-28,Zhejiang
932519,2016-05-04 01:19:22,1.0,1.0,HTC,M,29-32,other
202170,2016-05-02 01:31:17,80.64,7.3,Huawei,F,29-32,other
908368,2016-05-06 21:10:12,104.51,35.52,Other,M,39+,Gansu
991172,2016-05-04 06:16:55,104.37,31.1,Huawei,F,39+,Sichuan
86454,2016-05-04 16:34:26,116.65,38.29,OPPO,M,39+,Hebei
685759,2016-05-07 12:40:26,117.63,35.55,vivo,M,23-26,Shandong
787418,2016-05-04 15:29:37,114.28,30.59,Huawei,M,29-32,Hubei
168913,2016-05-04 07:37:11,117.3,34.23,LeEco,M,33-38,Jiangsu
494284,2016-05-01 18:18:47,120.14,30.29,Huawei,M,33-38,Zhejiang
665881,2016-05-04 11:11:10,113.61,34.73,Huawei,F,39+,Henan
1200298,2016-05-01 23:25:49,104.28,30.97,vivo,M,23-26,Sichuan
1210450,2016-05-03 08:19:41,114.93,22.8,Huawei,M,22-,Guangdong
99996,2016-05-05 03:31:42,112.55,37.87,Samsung,F,39+,Shanxi
958574,2016-05-03 17:21:46,117.96,36.73,Samsung,M,23-26,Shandong
260888,2016-05-03 09:20:18,111.92,34.74,Huawei,M,27-28,Henan
928083,2016-05-07 13:45:53,113.32,23.13,Huawei,M,23-26,Guangdong
710570,2016-05-05 21:13:25,114.28,30.49,Huawei,M,22-,Hubei
1245556,2016-05-04 06:46:10,120.67,28.02,Huawei,F,33-38,Zhejiang
1117815,2016-05-03 23:44:52,113.11,28.22,Huawei,M,29-32,Hunan
556065,2016-05-04 11:42:29,113.3,23.29,Xiaomi,M,23-26,Guangdong
512831,2016-05-06 07:54:55,1.0,1.0,Coolpad,M,27-28,other
299395,2016-05-01 03:11:53,120.38,36.16,Huawei,M,33-38,Shandong
1129445,2016-05-03 11:46:31,111.21,27.84,OPPO,M,22-,Hunan
760230,2016-05-01 22:36:25,105.12,29.32,Other,M,29-32,Sichuan
1149981,2016-05-02 07:00:10,113.55,22.22,Huawei,M,39+,Guangdong
98918,2016-05-07 14:59:01,114.11,22.57,Xiaomi,M,23-26,Guangdong
53512,2016-05-05 08:28:42,1.0,1.0,vivo,F,39+,other
891227,2016-05-01 19:49:02,120.09,30.29,Huawei,F,33-38,Zhejiang
811524,2016-05-02 07:12:24,118.73,32.05,Huawei,M,29-32,Jiangsu
1213037,2016-05-01 15:27:15,111.31,23.5,Huawei,M,23-26,Guangxi
32667,2016-05-07 09:53:27,114.49,36.8,Other,F,39+,Hebei
345491,2016-05-04 21:35:15,120.56,31.2,Meizu,M,27-28,Jiangsu
1184004,2016-05-07 21:26:51,103.95,29.21,Xiaomi,M,29-32,Sichuan
609080,2016-05-05 07:00:02,118.62,34.0,OPPO,M,23-26,Jiangsu
1040023,2016-05-07 11:47:07,114.91,27.09,OPPO,F,23-26,Jiangxi
116249,2016-05-03 04:46:05,116.55,39.83,Huawei,M,39+,Beijing
1107126,2016-05-03 17:47:38,108.86,34.23,Meizu,M,33-38,Shanxi
947802,2016-05-03 14:12:25,111.72,34.48,Xiaomi,F,23-26,Henan
958379,2016-05-04 08:55:24,118.0,36.72,Samsung,M,23-26,Shandong
240887,2016-05-04 12:29:08,117.2,31.75,vivo,F,29-32,Anhui
1249729,2016-05-01 16:25:05,112.59,37.79,Huawei,M,39+,Shanxi
952541,2016-05-01 22:25:21,116.19,39.8,Huawei,M,29-32,Beijing
424703,2016-05-02 13:07:06,114.42,38.17,Lenovo,M,33-38,Hebei
574968,2016-05-02 16:32:32,120.37,31.57,Huawei,M,23-26,Jiangsu
85736,2016-05-03 23:23:11,114.91,27.82,Huawei,M,39+,Jiangxi
194651,2016-05-05 16:05:59,117.75,38.29,Huawei,F,23-26,Hebei
340251,2016-05-02 15:35:31,113.67,34.79,vivo,M,29-32,Henan
586011,2016-05-02 20:49:22,111.61,26.45,vivo,M,33-38,Hunan
1016573,2016-05-05 13:58:31,108.08,34.25,OPPO,M,23-26,Shanxi
1245706,2016-05-01 23:06:38,113.34,35.47,Xiaomi,M,39+,Henan
442297,2016-05-03 10:13:49,112.6,32.66,Huawei,F,39+,Henan
493414,2016-05-03 06:59:13,121.13,28.25,Huawei,M,27-28,Zhejiang
544062,2016-05-06 08:56:57,1.0,1.0,Huawei,M,39+,other
1172127,2016-05-02 19:21:57,120.19,30.3,Other,M,29-32,Zhejiang
661223,2016-05-03 16:33:58,120.28,31.68,Xiaomi,M,39+,Jiangsu
1038934,2016-05-02 17:50:26,113.95,30.89,vivo,M,22-,Hubei
134721,2016-05-07 06:24:54,1.0,1.0,Huawei,M,39+,other
1076452,2016-05-05 20:32:44,113.18,23.12,Huawei,M,29-32,Guangdong
326848,2016-05-02 21:40:18,117.24,31.83,Meizu,M,33-38,Anhui
136290,2016-05-05 18:15:35,108.71,34.47,Samsung,M,23-26,Shanxi
1037759,2016-05-03 22:21:46,116.23,33.49,Huawei,F,33-38,Anhui
849400,2016-05-04 23:02:33,103.01,29.98,Other,M,22-,Sichuan
1078549,2016-05-04 03:08:12,118.83,24.96,OPPO,M,29-32,Fujian
109417,2016-05-07 14:30:58,120.69,27.98,Huawei,F,39+,Zhejiang
724736,2016-05-06 16:25:56,113.25,23.35,vivo,M,29-32,Guangdong
815537,2016-05-07 04:44:23,108.58,34.42,Huawei,M,23-26,Shanxi
552528,2016-05-02 22:02:42,120.14,30.19,Huawei,M,33-38,Zhejiang
611439,2016-05-07 19:55:05,119.59,32.62,Huawei,F,39+,Jiangsu
1183925,2016-05-05 09:30:47,103.95,29.2,Xiaomi,M,29-32,Sichuan
226775,2016-05-06 08:03:29,113.81,22.76,Huawei,M,33-38,Guangdong
255058,2016-05-05 16:01:02,113.99,23.06,Huawei,F,33-38,Guangdong
1034538,2016-05-07 06:16:14,104.51,35.52,Xiaomi,M,39+,Gansu
480844,2016-05-03 16:57:24,114.01,22.99,Huawei,M,23-26,Guangdong
166756,2016-05-06 16:45:59,123.43,41.92,OPPO,F,23-26,Liaoning
118807,2016-05-07 06:56:07,103.84,35.53,Huawei,M,39+,Gansu
329588,2016-05-03 18:36:29,113.89,23.06,Xiaomi,F,39+,Guangdong
1184834,2016-05-05 23:24:06,118.65,31.91,Coolpad,M,39+,Jiangsu
91732,2016-05-04 12:36:52,116.33,39.91,Huawei,M,29-32,Beijing
913784,2016-05-01 22:25:35,114.46,38.12,Xiaomi,M,33-38,Hebei
1173898,2016-05-05 00:35:53,110.32,20.07,Huawei,M,27-28,Hainan
531090,2016-05-05 13:33:21,117.37,39.01,Meizu,F,29-32,Tianjin
800689,2016-05-04 03:42:46,112.5,32.96,Huawei,M,33-38,Henan
273953,2016-05-06 19:03:55,121.33,29.23,OPPO,M,39+,Zhejiang
705207,2016-05-06 16:32:25,113.21,22.59,OPPO,M,33-38,Guangdong
708281,2016-05-07 07:42:51,120.58,28.03,Xiaomi,F,23-26,Zhejiang
265378,2016-05-07 19:57:30,123.44,41.84,Xiaomi,F,27-28,Liaoning
1240865,2016-05-02 17:52:59,112.54,33.01,Other,M,22-,Henan
1103057,2016-05-03 23:29:47,112.01,27.74,Other,M,33-38,Hunan
1006731,2016-05-04 15:40:23,106.49,29.57,Lenovo,F,27-28,Chongqing
198259,2016-05-05 06:36:18,112.35,28.84,vivo,F,39+,Hunan
146817,2016-05-04 08:12:47,120.04,33.34,Huawei,M,33-38,Jiangsu
816345,2016-05-07 08:45:12,119.54,35.39,LeEco,M,23-26,Shandong
